3509464	649091	1448784	1193778	1730231	934713	117936	119963	89110	55639	32207	22046	97048
3840054	657550	757908	1438642	1728988	1108237	62005	113076	95097	89056	56127	20141	33119
3157098	529090	1955770	693851	786608	921047	62548	107305	94572	95409	84755	85644	1426303
3636874	1051281	1131858	636009	1578010	386563	288700	241996	178152	120052	66173	39517	644818
3524291	1028219	972164	1090167	1302271	373467	245426	193914	148296	113556	75230	45587	887413
9612732	0	1247	43472	3781	7828	14929	27000	66594	97899	24537	21134	78848
9611472	0	1192	43682	3625	8249	14862	27264	66763	98105	24351	21232	79204
9607636	0	1456	44249	3782	8382	15502	28007	68072	97022	24386	21760	79746
9609158	1	1327	44028	3977	8463	15440	27550	67018	97397	24809	21254	79578
9608294	0	1312	44100	3978	8204	15424	28311	67049	97718	24631	21317	79663
9609273	0	1277	44009	4001	8740	15595	27894	65737	98293	24532	21180	79470
9609588	0	1370	43886	3921	8578	14975	27597	67088	97708	24699	21251	79339
9603657	0	1489	44882	4295	8728	16000	28905	68536	96797	24447	21717	80547
9609484	0	1283	43953	4014	8394	15381	27359	66984	97627	24594	21522	79405
9604732	0	1457	44681	4287	9066	16077	28541	67594	96838	25186	21139	80402
9596553	2	1730	45865	4617	9968	17528	30453	68278	96119	25712	22050	81126
4290452	1098193	1916504	252289	204484	311749	304757	253762	260117	490939	268985	166844	180943
2767990	1354271	2358958	418681	423836	655626	342733	296457	274802	485556	270319	165048	185724
3009878	831611	1742709	963836	1478705	1265055	158819	162994	120032	74222	42901	28837	120402
4141013	512767	719051	1552024	1928682	796761	44707	81351	68826	64389	40802	14937	34700
3275182	669859	1687561	904839	1003083	1217453	69681	127446	110470	108575	83677	60856	681325
3459441	881662	1360177	525838	1329126	322880	250499	209331	157326	109538	70626	61168	1262388
3374677	1084784	1069105	925762	1459142	402276	262545	216412	164555	121491	81035	45713	792503
8595995	157454	113787	335600	135033	53462	45716	44223	69809	92868	30313	25768	299972
9608241	12	1473	44100	3972	8037	15414	28295	67620	97138	24610	21410	79678
9601005	14	1857	45117	4229	9057	16214	29271	69282	96118	25040	21816	80981
9606509	19	1457	44378	4063	8888	15721	27966	67258	97435	24700	21691	79916
9605044	14	1603	44526	4301	8911	15488	28649	67856	97062	25020	21393	80133
9602794	21	1673	44912	4351	9391	16697	28496	66725	97727	25233	21490	80490
9605975	13	1475	44411	3850	8829	15593	28561	67802	97472	24439	21375	80206
9598515	17	1820	45610	4507	9326	16866	29560	69447	96131	25076	21773	81352
9603288	20	1633	44815	4250	9082	16005	28486	68974	96331	25106	21672	80339
9597532	16	1762	45736	4679	9541	17209	29725	68743	96266	25484	22005	81303
9591965	19	2091	46489	5178	10394	18063	30835	69255	95717	25929	22021	82045
4255551	1108363	1929192	257166	206984	313041	306115	254660	263186	493490	267785	164357	180145
2763212	1354572	2358346	423714	429688	665203	342493	294238	275081	482872	267955	161561	181072
3034625	821937	1727847	977371	1489146	1250926	158609	160003	118105	72762	42654	29100	116917
4121760	521374	720841	1544478	1909211	823758	45626	85557	70574	65146	41941	15202	34532
